id,title,category,incident_date,location_name,district,state,latitude,longitude,legal_status,source_count,publishers,primary_url,summary
162,Supreme Court weighs marital rape exception. Why is it a legal flashpoint? | Hindustan Times,Domestic Violence,2026-09-11,,,,,,Under Investigation,1,Hindustan Times,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPVVYwR1psVlpYUUNuTGRxcWhvLWRldGhZUU9WNmZlaTR1VVNnQWhpWGJKYkYtMVcwR2QzTHBaeGtHcVA3NDJ4UHBDMFdsWHBXeHdmdlVEdnBzZVg0X05IYmZVcXlsY2N1VnRQVmk3ZVBRbm5VQW9iRFpUMWpqRUN4T0lPWEVyTjdoQUkxOGNBcEFwRXNCdTkxTkFoOVhWaWtxdHRVX1hPeDhGV3V6M1hWb2ZZOU91d29MMmJDRGF2U2JQQ0xkS3E4QXRZQ2k4LW1mYWJvd9IB2gFBVV95cUxNQldPNTJyOV96MjY0LXRWbVJGVVpjSXdIQWYwb2R2X0FHN01EMGRGc0pFRXBURzFuUWlLeWdCeGxKZmJiY2IycGVkcEtxTXFaMFJUS2dTOWdudXE0X21RS3g0VUlZaHQtemxFYnpucTViX2NRLUZjdmhzSG8zNjc1amlxc3c2OWpVNHZLdUc4MVJxdHh5Y0lHUFBWR2NLZ0lmZVZCS1M2TlBPVnI3d1Jrd05IX1N3LXIyTVZ2UHJWRVFReW1xWFdZMjMxeW9VV3ZvWWZTY0x1ZF82QQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxPVVYwR1psVlpYUUNuTGRxcWhvLWRldGhZUU9WNmZlaTR1VVNnQWhpWGJKYkYtMVcwR2QzTHBaeGtHcVA3NDJ4UHBDMFdsWHBXeHdmdlVEdnBzZVg0X05IYmZVcXlsY2N1VnRQVmk3ZVBRbm5VQW9iRFpUMWpqRUN4T0lPWEVyTjdoQUkxOGNBcEFwRXNCdTkxTkFoOVhWaWtxdHRVX1hPeDhGV3V6M1hWb2ZZOU91d29MMmJDRGF2U2JQQ0xkS3E4QXRZQ2k4LW1mYWJvd9IB2gFBVV95cUxNQldPNTJyOV96MjY0LXRWbVJGVVpjSXdIQWYwb2R2X0FHN01EMGRGc0pFRXBURzFuUWlLeWdCeGxKZmJiY2IycGVkcEtxTXFaMFJUS2dTOWdudXE0X21RS3g0VUlZaHQtemxFYnpucTViX2NRLUZjdm"
150,Most domestic violence now involves tech – but support is missing,Domestic Violence,2026-09-11,,,,,,Under Investigation,1,unsw.edu.au,https://news.google.com/rss/articles/CBMirgFBVV95cUxPMjNHZVFQZkNDQWtaa0hqeDVBTGkyTmpvQ1dZQlNqSDF3cktSMlJFSlZBMlk1Q3JOdWtkLTVoLS1INWhXY2IzVEpxWkF6YTIzcXI2MEZtRmNwRy1JMkdqaW4wMGJfYkFrLXc0ZF92SzRXZmVvTG5HUGRNNEZ5YWZQWXY3RW5mY1VObXZkTXRGNEFwTjN6RHlEZF9lN1l3Qzgzc3JBQllwcGt2NnE2bVE?oc=5,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxPMjNHZVFQZkNDQWtaa0hqeDVBTGkyTmpvQ1dZQlNqSDF3cktSMlJFSlZBMlk1Q3JOdWtkLTVoLS1INWhXY2IzVEpxWkF6YTIzcXI2MEZtRmNwRy1JMkdqaW4wMGJfYkFrLXc0ZF92SzRXZmVvTG5HUGRNNEZ5YWZQWXY3RW5mY1VObXZkTXRGNEFwTjN6RHlEZF9lN1l3Qzgzc3JBQllwcGt2NnE2bVE?oc=5"" target=""_blank"">Most domestic violence now involves tech – but support is missing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">unsw.edu.au</font>"
135,UK man pleads guilty to using online forum to encourage sexual assault of unconscious women,Sexual Assault,2026-09-11,,,,,,Under Investigation,1,CNN,https://news.google.com/rss/articles/CBMimAFBVV95cUxOU1FoSC1LSG9JNnJPZTVzQnoxZXYxVG1Zejc3elhJVjYxenVuQ2h0MXNUQXNLaWlhMnB5R2REam9FTXFNeDM3UE50VkYtQjQ0Vjhwa1pLQ3hNNjU1QXh4U1NIV2NZYWpKNzFKazJDUlNtV0tFZU8yUTVCMjZfU2JwWUFXNmZiSmdPUUo1bUZ0SkZzQnZ3VlVtcw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOU1FoSC1LSG9JNnJPZTVzQnoxZXYxVG1Zejc3elhJVjYxenVuQ2h0MXNUQXNLaWlhMnB5R2REam9FTXFNeDM3UE50VkYtQjQ0Vjhwa1pLQ3hNNjU1QXh4U1NIV2NZYWpKNzFKazJDUlNtV0tFZU8yUTVCMjZfU2JwWUFXNmZiSmdPUUo1bUZ0SkZzQnZ3VlVtcw?oc=5"" target=""_blank"">UK man pleads guilty to using online forum to encourage sexual assault of unconscious women</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>"
133,No offence of rape on promise of marriage when victim and accused already married to other people: HP High Court,Sexual Assault,2026-09-11,Himachal Pradesh,Himachal Pradesh,Himachal Pradesh,31.1048,77.1734,Under Investigation,1,Bar and Bench,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQbDFQbGRfYjN3dWFDR2laU1NORHMyY2lLWTZyRmFrTE9XbVk3WTlwOThpU3BVZUZGSHlkTHF2WVY1RkJxam9XOGt4ZjBCMHVFQVBXcWdpeHFqYUxUakhCbnNEcmQxRlRZWk9KNUJVY251VVRDWi1YQXlvd3ZwZ3FIOE5Ga2w0TmUxa3NuU2h2RmNRMHZSNDNKRnp0QWNLTl9kanNma3ppM2x0Uk54Y0UtMldjOXRiUVB6QnY0WEQ1QkYtRzV2MTJfS2VhN05FdldadzZuYnAydDlSQmZYTlNHcDBuQUV6TGNOa2JF?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi6wFBVV95cUxQbDFQbGRfYjN3dWFDR2laU1NORHMyY2lLWTZyRmFrTE9XbVk3WTlwOThpU3BVZUZGSHlkTHF2WVY1RkJxam9XOGt4ZjBCMHVFQVBXcWdpeHFqYUxUakhCbnNEcmQxRlRZWk9KNUJVY251VVRDWi1YQXlvd3ZwZ3FIOE5Ga2w0TmUxa3NuU2h2RmNRMHZSNDNKRnp0QWNLTl9kanNma3ppM2x0Uk54Y0UtMldjOXRiUVB6QnY0WEQ1QkYtRzV2MTJfS2VhN05FdldadzZuYnAydDlSQmZYTlNHcDBuQUV6TGNOa2JF?oc=5"" target=""_blank"">No offence of rape on promise of marriage when victim and accused already married to other people: HP High Cour"
132,"HC grants bail to woman accused of filing false rape cases, but suggests ‘habitual complainant’ database",Sexual Assault,2026-09-11,,,,,,Under Investigation,1,ThePrint,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNSkIyMmZjcEpRYnAzblBsM3V4aGN4aGIzLUJWeUhlWkhranRDc3NVX2hXUlpQOTIyYXVBSnkxSmxzQVVTbUVyZWhUem5WSVhmY0pRNlJpQmptbmM3dmlGTjBYZm1VWURRZUZxUUhaM2gtUVVYMHdtcm9waUJzN0NIZkdBVGtSZE41eGRzSlFIOTdpZ3ZZcXptczZ3RVVtX2FpS1lfVXktT2NCd1FSV25zRjB2cXdiMEs3bU5vUjQxbVZGYkExc01nUFlfRjlmNGVJYXRFbFVkUdIB3AFBVV95cUxQRmptT21hZ1l3OW1pWVY2Yy1vb1Y3a252ei1WWmZSMlhvNU1iQUVDZjNpZ0VZZmxsWk45ME5Vb3VBS0x1Wkd3WVVNZ2xRQmpkQ1NMdVFCV1BLTnBnaW1jYWN2aEJjdGVYZ05iNk9YTDV1ZlJuekYtd0JoLTZsY0JXb3hUb2RVS0JJa29TQ0VFSTYwclA1XzhHSW5Vbm5Ob2RyOGwwRTdTVkhoY3M2a1VoNzAyZmVlenVVUHZJMUZxdElRdi1JRllNYk9oQUtZa21mYjJoSkotWWRFZDFT?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxNSkIyMmZjcEpRYnAzblBsM3V4aGN4aGIzLUJWeUhlWkhranRDc3NVX2hXUlpQOTIyYXVBSnkxSmxzQVVTbUVyZWhUem5WSVhmY0pRNlJpQmptbmM3dmlGTjBYZm1VWURRZUZxUUhaM2gtUVVYMHdtcm9waUJzN0NIZkdBVGtSZE41eGRzSlFIOTdpZ3ZZcXptczZ3RVVtX2FpS1lfVXktT2NCd1FSV25zRjB2cXdiMEs3bU5vUjQxbVZGYkExc01nUFlfRjlmNGVJYXRFbFVkUdIB3AFBVV95cUxQRmptT21hZ1l3OW1pWVY2Yy1vb1Y3a252ei1WWmZSMlhvNU1iQUVDZjNpZ0VZZmxsWk45ME5Vb3VBS0x1Wkd3WVVNZ2xRQmpkQ1NMdVFCV1BLTnBnaW1jYWN2aEJjdGVYZ05iNk9YTDV1ZlJuek"
128,Baptismal Certificate Not A Prescribed Document U/S 94 JJ Act To Prove Minor’s Age: Supreme Court...,Other GBV,2026-09-11,,,,,,Under Investigation,1,Verdictum,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQdnVDbkMzNDNyRVZETE1vY1AzR2oycXphOV9QVnFXTTAtNVBSVmYyZ3dlUkE0Z2otX1BhYW1Sbi1LRXd1RjZXTjZ3TGUtd21DSVd3LUlmZExOQVJIM19XSVd5My1nZEtnUWx6cWZ5bDEydnpuYlNGcFItOHR1RUFMcjVhRU9FVU45ZnVUZXBEamc0aXE5djZwdDJ3VWRJV0dEcjgwbXAwaTVWRWk1c240SW1UcEFVVFNLNC1KNHphaGJ0cG5kNkNuVmM1Z0JLQ0pfUWhpYlFKSdIB3AFBVV95cUxPRkVVMUQwZHFycjkzcnppUnJsd2VmZVc5d2RrQkJBV2hfMVJkOGl1elB6dWY2U2xuVE4temxUaTh3NWZlaXIwUmFJRnFDcGtPNWxaSkJzeTdZQU9qSHZrdTFGLWZGYTNHSlBxc2hFM2dYOF9ZMk9SWG9aaGtrS0hkQjlieF9jMW5DU2QyOHVqQUpOTW5QSThmYjNOaEFJamxqV0hzNGR0aGFSMkJzRGNhY0c3SjdiajFRZFFlaGw0WHpnZDlqeWxhNWg3RmxjRUpGOVBROTNPaUdaeUlv?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxQdnVDbkMzNDNyRVZETE1vY1AzR2oycXphOV9QVnFXTTAtNVBSVmYyZ3dlUkE0Z2otX1BhYW1Sbi1LRXd1RjZXTjZ3TGUtd21DSVd3LUlmZExOQVJIM19XSVd5My1nZEtnUWx6cWZ5bDEydnpuYlNGcFItOHR1RUFMcjVhRU9FVU45ZnVUZXBEamc0aXE5djZwdDJ3VWRJV0dEcjgwbXAwaTVWRWk1c240SW1UcEFVVFNLNC1KNHphaGJ0cG5kNkNuVmM1Z0JLQ0pfUWhpYlFKSdIB3AFBVV95cUxPRkVVMUQwZHFycjkzcnppUnJsd2VmZVc5d2RrQkJBV2hfMVJkOGl1elB6dWY2U2xuVE4temxUaTh3NWZlaXIwUmFJRnFDcGtPNWxaSkJzeTdZQU9qSHZrdTFGLWZGYTNHSlBxc2hFM2dYOF9ZMk"
127,"S. 197 CrPC | Custodial Violence, Molestation Not Police's Official Duty, But Crime: Allahabad High Court ...",Harassment & Stalking,2026-09-11,Allahabad,Allahabad,Uttar Pradesh,25.4358,81.8463,Under Investigation,2,"Live Law, Hindustan Times",https://news.google.com/rss/articles/CBMi5wFBVV95cUxPSFVZN1E0akhsMWNtbF9jcGREdjN4ZldLYmt4MTZHTVNmWVdJakNMRDRmdVh2dEpiS1MyTkE4c0cxSHJ5V2FLT05OYnJWblZFRy1kRHVqMEhKM09xZWx3Y0FRN19UWk9vb3NXdkpvU1lxOVlYcXlDck1VdFgyQXlfaWsyRGlWZlhqTmQ2OE9mck5NM0E3SU5mazZrNmV4MzdMWEpTa0M4MGdEQUZ2MDYxSTJLSElLTjhkVWVvVUJDY3BqVHVmNUdad3FPYU9WbjlnemlLWmZRN0JJcXJiSFIxRm9WcVVfdzTSAewBQVVfeXFMTTBIYndjbFZJUHN0d2JPN1dFQ204Z255SngyUGNSVDJOYm9XSFI0MnVxSFJubG9QalhxTVRCdm9GazZiZjVHYUdtM1BzTV9KeGNsdzJwc3RJSl9VRDg4d29oQ3RMLWxaWHVnVWVNZFFrczJGdTJDdS1TOXNyYlhSaXY3RElUNUZJTHNMRUV3czliWEhodzBXeUFmX2g3cURHNV9IV2czUk5jQ0hGSFhWeTdtaFBraENBMWE4ZlpyZXVidUdiSFFBTmw1U0pnVVJWSUNINUZxUHBzeHJYUGpPVHAxU3FtM1NYU0htaU8?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxPSFVZN1E0akhsMWNtbF9jcGREdjN4ZldLYmt4MTZHTVNmWVdJakNMRDRmdVh2dEpiS1MyTkE4c0cxSHJ5V2FLT05OYnJWblZFRy1kRHVqMEhKM09xZWx3Y0FRN19UWk9vb3NXdkpvU1lxOVlYcXlDck1VdFgyQXlfaWsyRGlWZlhqTmQ2OE9mck5NM0E3SU5mazZrNmV4MzdMWEpTa0M4MGdEQUZ2MDYxSTJLSElLTjhkVWVvVUJDY3BqVHVmNUdad3FPYU9WbjlnemlLWmZRN0JJcXJiSFIxRm9WcVVfdzTSAewBQVVfeXFMTTBIYndjbFZJUHN0d2JPN1dFQ204Z255SngyUGNSVDJOYm9XSFI0MnVxSFJubG9QalhxTVRCdm9GazZiZjVHYUdtM1BzTV9KeGNsdzJwc3RJSl9VRDg4d29oQ3RMLW"
117,"Bihar native held for abduction, sexual assault",Sexual Assault,2026-09-11,Bihar,Bihar Sharif,Bihar,25.1982,85.5149,Arrest Made,1,The Hindu,https://news.google.com/rss/articles/CBMitAFBVV95cUxPYTY5cGE0N1puMGwzSmxjYTA0NEdMclBJNzc3ZFJwbFlVUkRGVUlUY0s2NkN0LXJCVE4zeUxiRFZOdms3Wm5ORW04MGFINHlqRExTY1U1aTIwM3NXMnEyMGFBT2ZGZVpBUnBFS1NJU0NUZDZfN3oxM3BwWXdWRGY1WmZZbkxTdnRPVS10Uk1aMUsydDRtZUZQXzg0UURPcVNqcUNxYUZZeWFTZzh3NTlBcUtXSVrSAbsBQVVfeXFMT0c1dndwN3hQSTY2X1lUTVhpOHZoVDQyWnJ2Y0lnb2d6YmphMndORjRzQXlNa2RPakRWMEU3QV9XaDJ2cUR0S0I3dHdxVkFRRjJSNFlDRUNEcFRJdkpiNk5ralE5Tlc1VlhtbXhVeVhuRWx3SllPN3RqUXh0R0FWcXFFeUVEbmNMSE40c2VHOE1fOXRDT1lMQ3hUNGpjYS1ESV9NUjI4R3l2dkk5M1ZzYU9kWk1Wbng1RldsOA?oc=5,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxPYTY5cGE0N1puMGwzSmxjYTA0NEdMclBJNzc3ZFJwbFlVUkRGVUlUY0s2NkN0LXJCVE4zeUxiRFZOdms3Wm5ORW04MGFINHlqRExTY1U1aTIwM3NXMnEyMGFBT2ZGZVpBUnBFS1NJU0NUZDZfN3oxM3BwWXdWRGY1WmZZbkxTdnRPVS10Uk1aMUsydDRtZUZQXzg0UURPcVNqcUNxYUZZeWFTZzh3NTlBcUtXSVrSAbsBQVVfeXFMT0c1dndwN3hQSTY2X1lUTVhpOHZoVDQyWnJ2Y0lnb2d6YmphMndORjRzQXlNa2RPakRWMEU3QV9XaDJ2cUR0S0I3dHdxVkFRRjJSNFlDRUNEcFRJdkpiNk5ralE5Tlc1VlhtbXhVeVhuRWx3SllPN3RqUXh0R0FWcXFFeUVEbmNMSE40c2VHOE1fOXRDT1lMQ3"
108,National-level powerlifter became victim of domestic violence,Domestic Violence,2026-09-11,,,,,,Under Investigation,1,Brut,https://news.google.com/rss/articles/CBMirAFBVV95cUxPVW1UekZFcW9QV05LVDFNeHh2cm5vNGZwMDlKd1RNYmhBSUR3VmZCUU5QOW5nYldaMXdQUjBUUTVQMGVsaUJlU29KUUZtd3NKUzVJTkZtWVVUQzlLMTJXRy1wcXJ2alZ2MGp4amVadU1tNjhTNmptUy1CYjhtR1ZXZDk5UWdNODhkWHhJN1dxYjV1QlRUZC15d1dFMFZuQkl6MGI4NWRNdnROTWxt?oc=5,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPVW1UekZFcW9QV05LVDFNeHh2cm5vNGZwMDlKd1RNYmhBSUR3VmZCUU5QOW5nYldaMXdQUjBUUTVQMGVsaUJlU29KUUZtd3NKUzVJTkZtWVVUQzlLMTJXRy1wcXJ2alZ2MGp4amVadU1tNjhTNmptUy1CYjhtR1ZXZDk5UWdNODhkWHhJN1dxYjV1QlRUZC15d1dFMFZuQkl6MGI4NWRNdnROTWxt?oc=5"" target=""_blank"">National-level powerlifter became victim of domestic violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Brut</font>"
627,Kozhikode MCH sexual assault case: State announces financial relief for survivor,Sexual Assault,2026-09-10,Kozhikode,Kozhikode,Kerala,11.2588,75.7804,Under Investigation,1,Mathrubhumi English,https://news.google.com/rss/articles/CBMixgFBVV95cUxPd1IwQ2hialFpQlVTNU1CUE01ZE1QOVczUFhORmJTMC1iVVAwa194ZHJpenlvbGZ2SG1JUFEtX3pNeDlmSHhiUFJBR1dfMWlPUzJqUEJRYloxWHBCTE5DS1hIcjdReWZCUmMwOE96UWszV05XVnVLUV9fN0g1TWU3eTdXSFFwb0NHbmt1Skc4M2t1ck9XTzIzWk5VRHBoVlphTEtQX1VFR1pFamFzT3lhRDRweExVT213Wmc1TThCZ2NqY0MzeGfSAcYBQVVfeXFMT3dSMENoYmpRaUJVUzVNQlBNNWRNUDlXM1BYTkZiUzAtYlVQMGtfeGRyaXp5b2xmdkhtSVBRLV96TXg5Zkh4YlBSQUdXXzFpT1MyalBCUWJaMVhwQkxOQ0tYSHI3UXlmQlJjMDhPelFrM1dOV1Z1S1FfXzdINU1lN3k3V0hRcG9DR25rdUpHODNrdXJPV08yM1pOVURwaFZaYUxLUF9VRUdaRWphc095YUQ0cHhMVU9td1pnNU04QmdjamNDM3hn?oc=5,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxPd1IwQ2hialFpQlVTNU1CUE01ZE1QOVczUFhORmJTMC1iVVAwa194ZHJpenlvbGZ2SG1JUFEtX3pNeDlmSHhiUFJBR1dfMWlPUzJqUEJRYloxWHBCTE5DS1hIcjdReWZCUmMwOE96UWszV05XVnVLUV9fN0g1TWU3eTdXSFFwb0NHbmt1Skc4M2t1ck9XTzIzWk5VRHBoVlphTEtQX1VFR1pFamFzT3lhRDRweExVT213Wmc1TThCZ2NqY0MzeGfSAcYBQVVfeXFMT3dSMENoYmpRaUJVUzVNQlBNNWRNUDlXM1BYTkZiUzAtYlVQMGtfeGRyaXp5b2xmdkhtSVBRLV96TXg5Zkh4YlBSQUdXXzFpT1MyalBCUWJaMVhwQkxOQ0tYSHI3UXlmQlJjMDhPelFrM1dOV1Z1S1FfXzdINU1lN3k3V0hRcG"
581,TTE booked under rape charges in Jhansi,Sexual Assault,2026-09-10,Jhansi,Jhansi,Uttar Pradesh,25.4484,78.5685,FIR Registered,1,The Times of India,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQWTdWR1V1dHZMaWdmMlhCUkFUZVpPV3ZJcG8zTlVMQWtyajJKa0FZN2IzZ1hySkVPZVBYYU1UM290TC1RRjFnYXVxaTItOEhPSkNEVE82QzdUTDdLOTdaLUx6aFJ2UkMtaENuOVNPckRXeGpEaGhXSmU4QjFZLXI4dGNqamF1QXJXRWF6bUxvd1pWcVVCR1pFWkxld1lxSHcySzVuSWpYcklyOTVfM0Npc08taE5UOUU10gG4AUFVX3lxTFBZN1ZHVXV0dkxpZ2YyWEJSQVRlWk9XdklwbzNOVUxBa3JqMkprQVk3YjNnWHJKRU9lUFhhTVQzb3RMLVFGMWdhdXFpMi04SE9KQ0RUTzZDN1RMN0s5N1otTHpoUnZSQy1oQ245U09yRFd4akRoaFdKZThCMVktcjh0Y2pqYXVBcldFYXptTG93WlZxVUJHWkVaTGV3WXFIdzJLNW5JalhySXI5NV8zQ2lzTy1oTlQ5RTU?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxQWTdWR1V1dHZMaWdmMlhCUkFUZVpPV3ZJcG8zTlVMQWtyajJKa0FZN2IzZ1hySkVPZVBYYU1UM290TC1RRjFnYXVxaTItOEhPSkNEVE82QzdUTDdLOTdaLUx6aFJ2UkMtaENuOVNPckRXeGpEaGhXSmU4QjFZLXI4dGNqamF1QXJXRWF6bUxvd1pWcVVCR1pFWkxld1lxSHcySzVuSWpYcklyOTVfM0Npc08taE5UOUU10gG4AUFVX3lxTFBZN1ZHVXV0dkxpZ2YyWEJSQVRlWk9XdklwbzNOVUxBa3JqMkprQVk3YjNnWHJKRU9lUFhhTVQzb3RMLVFGMWdhdXFpMi04SE9KQ0RUTzZDN1RMN0s5N1otTHpoUnZSQy1oQ245U09yRFd4akRoaFdKZThCMVktcjh0Y2pqYXVBcldFYXptTG93WlZxVU"
580,Police arrest nursing officer for sexual assault of minor in hospital,Sexual Assault,2026-09-10,,,,,,Under Investigation,1,The Times of India,https://news.google.com/rss/articles/CBMi8AFBVV95cUxQSEhiNGVrcU5tbXZfN0xzdzNWOEduNmZ5bEJOYzRQSDRPVHI4N1Q4d3Jwa28wQUJucG5rUk9oZ2FVbFE4UE91ckZ0TTJnN3kyVkkzQTAwTGZxTTVkbm9ma3BaVENHc0NZLTBuMEo2ZERxR2czRXZ4OWNyWk1ObEZxem1MVnVMcFBiVV82S1V0NWV3a3lBS21HM0QyTi1KTXpFSVdGSEg0THEwR19zLXhkRk1TZEZVRW5KdDN6bldCVHVmUGl5XzNIVkp2b3UteEMwNU1WcUZIbVJJVmxFQnY1SS01Y0JBN19CdjN3eEROUUfSAfABQVVfeXFMUEhIYjRla3FObW12XzdMc3czVjhHbjZmeWxCTmM0UEg0T1RyODdUOHdycGtvMEFCbnBua1JPaGdhVWxROFBPdXJGdE0yZzd5MlZJM0EwMExmcU01ZG5vZmtwWlRDR3NDWS0wbjBKNmREcUdnM0V2eDljclpNTmxGcXptTFZ1THBQYlVfNktVdDVld2t5QUttRzNEMk4tSk16RUlXRkhINExxMEdfcy14ZEZNU2RGVUVuSnQzem5XQlR1ZlBpeV8zSFZKdm91LXhDMDVNVnFGSG1SSVZsRUJ2NUktNWNCQTdfQnYzd3hETlFH?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi8AFBVV95cUxQSEhiNGVrcU5tbXZfN0xzdzNWOEduNmZ5bEJOYzRQSDRPVHI4N1Q4d3Jwa28wQUJucG5rUk9oZ2FVbFE4UE91ckZ0TTJnN3kyVkkzQTAwTGZxTTVkbm9ma3BaVENHc0NZLTBuMEo2ZERxR2czRXZ4OWNyWk1ObEZxem1MVnVMcFBiVV82S1V0NWV3a3lBS21HM0QyTi1KTXpFSVdGSEg0THEwR19zLXhkRk1TZEZVRW5KdDN6bldCVHVmUGl5XzNIVkp2b3UteEMwNU1WcUZIbVJJVmxFQnY1SS01Y0JBN19CdjN3eEROUUfSAfABQVVfeXFMUEhIYjRla3FObW12XzdMc3czVjhHbjZmeWxCTmM0UEg0T1RyODdUOHdycGtvMEFCbnBua1JPaGdhVWxROFBPdXJGdE0yZzd5MlZJM0EwMExmcU01ZG"
573,Man sentenced to 20-year RI for rape of 8-year-old in Hyderabad,Sexual Assault,2026-09-10,Hyderabad,Hyderabad,Telangana,17.385,78.4867,Convicted,1,The New Indian Express,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNZEV4a05kUzlyYWM5QTA4R0t6dmUyeFZCWWFIaGpBVWFMclZyektuOTlCZHpFb2ljQks5OG9wWDBJQ3hwenNzdVhlNTJ2YTRFdlVNeHV5cGU2U2p5UWVPZlNtVG14bjB4S3RFOThwaEZjMDlkbzZLLTFWYkwxWHBLTHJtLWdPOFFwTGZzNTJ3TjlJdTFQRVcyUTZyel8yMW83SWU4ekxXYW9nVmNyWEtYZlVaaF9aaG1qeS1GTWtNX1dtWXFKaHNTWi0zVXpTZXI30gHQAUFVX3lxTE1kRXhrTmRTOXJhYzlBMDhHS3p2ZTJ4VkJZYUhoakFVYUxyVnJ6S245OUJkekVvaWNCSzk4b3BYMElDeHB6c3N1WGU1MnZhNEV2VU14dXlwZTZTanlRZU9mU21UbXhuMHhLdEU5OHBoRmMwOWRvNkstMVZiTDFYcEtMcm0tZ084UXBMZnM1MndOOUl1MVBFVzJRNnJ6XzIxbzdJZTh6TFdhb2dWY3JYS1hmVVpoX1pobWp5LUZNa01fV21ZcUpoc1NaLTNVelNlcjc?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxNZEV4a05kUzlyYWM5QTA4R0t6dmUyeFZCWWFIaGpBVWFMclZyektuOTlCZHpFb2ljQks5OG9wWDBJQ3hwenNzdVhlNTJ2YTRFdlVNeHV5cGU2U2p5UWVPZlNtVG14bjB4S3RFOThwaEZjMDlkbzZLLTFWYkwxWHBLTHJtLWdPOFFwTGZzNTJ3TjlJdTFQRVcyUTZyel8yMW83SWU4ekxXYW9nVmNyWEtYZlVaaF9aaG1qeS1GTWtNX1dtWXFKaHNTWi0zVXpTZXI30gHQAUFVX3lxTE1kRXhrTmRTOXJhYzlBMDhHS3p2ZTJ4VkJZYUhoakFVYUxyVnJ6S245OUJkekVvaWNCSzk4b3BYMElDeHB6c3N1WGU1MnZhNEV2VU14dXlwZTZTanlRZU9mU21UbXhuMHhLdEU5OHBoRmMwOWRvNkstMVZiTD"
553,Two taxi drivers held for schoolgirl's abduction-rape in Poonch,POCSO / Minor,2026-09-10,,,,,,Arrest Made,1,The Times of India,https://news.google.com/rss/articles/CBMiygFBVV95cUxOZGJDanlYemVaSGRtWFRxVEVTZm83aVVyTTc2V0JkX0NPUGpMVF9JZHVmOWRnWG9YZ0c2aUhnSzd3MTg4N0s4dlJIdGVLYjJyZURnenlIbVZkX1hDYnJBbmtlM1ozYm1sZzBfRHNmOFVLalgzY0RsZy1lMklVclNhM2ZKM1pNdWhKVW5UNVBjV21oRm5vaGtsb3h1SU5PdVlaME9DNGJ4Y3hJdTVqNk40cXgwb0ZkQkhYSGNnVlhNZDRKNWdCaVFjLVNn0gHPAUFVX3lxTE1PSUp3eGhQLUJfYUFOekd2RXdQTkgtcWl4VWFqNzQyUzRTUHRlV1VOMk5HNFlxNDdzM21uNHhDMEQtazJYS0lBaXFHVjNZbzkxQnd3UW9KVmVQWGtxMmcwLWd0SVZfZkcyb0xLYmg4OUVDZklXY0F4Zm9Qd25KZ2lUTHVsSEpzRlJ2X3FidnNNc2dhU2NTTnUtRkl4N0had3NqXy1qUmVrUThPeERXNGtrVm54SHNGUW1TY29nQTI0dEpfV2ZPWXVkSU02VlVJcw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxOZGJDanlYemVaSGRtWFRxVEVTZm83aVVyTTc2V0JkX0NPUGpMVF9JZHVmOWRnWG9YZ0c2aUhnSzd3MTg4N0s4dlJIdGVLYjJyZURnenlIbVZkX1hDYnJBbmtlM1ozYm1sZzBfRHNmOFVLalgzY0RsZy1lMklVclNhM2ZKM1pNdWhKVW5UNVBjV21oRm5vaGtsb3h1SU5PdVlaME9DNGJ4Y3hJdTVqNk40cXgwb0ZkQkhYSGNnVlhNZDRKNWdCaVFjLVNn0gHPAUFVX3lxTE1PSUp3eGhQLUJfYUFOekd2RXdQTkgtcWl4VWFqNzQyUzRTUHRlV1VOMk5HNFlxNDdzM21uNHhDMEQtazJYS0lBaXFHVjNZbzkxQnd3UW9KVmVQWGtxMmcwLWd0SVZfZkcyb0xLYmg4OUVDZklXY0F4Zm9Qd25KZ2lUTH"
